external_id,x_center,y_center,width,height,motor_visible
done_ab2015-05-29-15_0_1_averaged_226_frame0.png,20,178,37.0,53.0,1
done_ab2014-10-15-22_1_0_averaged_55_frame3.png,78,58,37.0,42.0,1
done_ab2014-010-14-11_0_0_averaged_201_frame3.png,21,69,30.0,34.0,1
done_ab2015-02-23-5_1_1_averaged_420_frame0.png,38,64,40.0,47.0,1
neg_T2SS_ab2015-07-28-11_0_0_averaged_733_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-16_0_0_averaged_401_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-31_0_0_averaged_425_frame3.png,107,93,38.0,50.0,1
neg_done_ab2014-10-29-8_1_0_averaged_563_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-30_2_1_averaged_330_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-14_1_0_averaged_571_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-13_3_0_averaged_639_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-2_3_0_averaged_479_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-5_2_0_averaged_133_frame1.png,-1,-1,-1.0,-1.0,0
neg_Proteus_mirabilis_qya2015-11-19-13_0_0_averaged_12_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-12_2_1_averaged_182_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-30_1_1_averaged_328_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-28-3_1_0_averaged_95_frame1.png,161,42,36.0,57.0,1
done_ab2015-05-29-2_1_0_averaged_475_frame3.png,40,42,31.0,53.0,1
T2SS_ab2014-10-29-34_0_1_averaged_750_frame0.png,92,90,38.0,54.0,1
T2SS_ab2015-07-28-31_0_0_averaged_757_frame1.png,31,134,42.0,59.0,1
neg_T2SS_ab2015-02-12-27_1_0_averaged_723_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-3_3_0_averaged_315_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-27_0_0_averaged_29_frame0.png,138,136,33.0,50.0,1
done_ab2014-10-29-33_1_0_averaged_443_frame4.png,176,98,31.0,42.0,1
neg_Bacillus_lysate_aba2013-09-05-20_0_0_averaged_6_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-14_1_1_averaged_304_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-6_1_0_averaged_211_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-23-2_3_1_averaged_84_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-4_3_0_averaged_719_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-15_3_1_averaged_232_frame0.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-2_0_0_averaged_19_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-10_0_0_averaged_101_frame3.png,82,48,29.0,48.0,1
neg_done_ab2015-02-23-20_1_0_averaged_507_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-23-2_0_1_averaged_78_frame1.png,42,136,33.0,47.0,1
neg_done_ab2015-07-28-30_3_1_averaged_332_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-10_0_1_averaged_362_frame3.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-29-6_0_0_averaged_761_frame2.png,182,214,35.0,47.0,1
neg_done_ab2015-02-12-25_2_0_averaged_337_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-16_0_1_averaged_530_frame2.png,75,140,38.0,51.0,1
neg_done_ab2014-10-29-9_2_1_averaged_26_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-1_0_0_averaged_657_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-29_0_1_averaged_278_frame3.png,71,172,32.0,55.0,1
done_ab2015-02-23-2_3_1_averaged_84_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-1_1_0_averaged_395_frame1.png,142,72,37.0,27.0,1
neg_Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-2_3_0_averaged_479_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-5_0_0_averaged_129_frame4.png,67,56,36.0,25.0,1
neg_done_ab2015-02-23-5_2_1_averaged_422_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-21_0_1_averaged_514_frame0.png,146,87,45.0,42.0,1
neg_done_ab2015-02-23-2_2_1_averaged_82_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-28-3_2_0_averaged_97_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-15_1_1_averaged_500_frame4.png,195,92,24.0,28.0,1
neg_done_ab2015-02-23-5_0_1_averaged_418_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-6_3_0_averaged_127_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-19_3_1_averaged_592_frame4.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-19_0_0_averaged_13_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-27_0_0_averaged_721_frame4.png,144,173,37.0,52.0,1
done_ab2014-10-29-31_1_0_averaged_427_frame2.png,138,32,25.0,44.0,1
neg_done_ab2015-02-23-20_0_0_averaged_505_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-23-20_1_0_averaged_507_frame0.png,150,118,36.0,45.0,1
done_ab2015-02-23-20_0_0_averaged_505_frame0.png,61,218,34.0,46.0,1
done_ab2014-10-15-15_0_0_averaged_61_frame3.png,162,200,43.0,47.0,1
neg_done_ab2015-02-12-5_3_0_averaged_135_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-34_0_1_averaged_146_frame1.png,21,59,38.0,54.0,1
neg_done_ab2015-05-29-13_1_1_averaged_116_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-28-13_0_1_averaged_594_frame2.png,39,115,42.0,52.0,1
done_ab2015-07-28-25_1_0_averaged_547_frame4.png,32,79,38.0,42.0,1
neg_done_ab2015-02-23-5_3_1_averaged_424_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-7_1_1_averaged_652_frame0.png,118,158,31.0,43.0,1
neg_done_ab2015-05-29-23_0_1_averaged_642_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-25_3_0_averaged_339_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-2_0_1_averaged_78_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-59_3_0_averaged_347_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-14_3_0_averaged_575_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-29_0_1_averaged_278_frame4.png,108,194,35.0,56.0,1
neg_done_ab2015-05-29-23_0_1_averaged_642_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-12_0_0_averaged_353_frame4.png,96,62,35.0,43.0,1
done_ab2014-10-29-1_1_0_averaged_659_frame2.png,111,112,26.0,35.0,1
neg_done_ab2014-10-15-13_2_0_averaged_245_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-35_1_0_averaged_451_frame3.png,185,154,36.0,51.0,1
neg_done_ab2015-02-23-2_3_1_averaged_84_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-28-14_1_1_averaged_156_frame3.png,165,144,40.0,53.0,1
neg_done_ab2015-05-29-35_2_0_averaged_453_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-27_1_1_averaged_48_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-15_3_1_averaged_144_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-11_3_0_averaged_207_frame0.png,-1,-1,-1.0,-1.0,0
qya2015-11-19-12_averaged_1_frame1.png,106,170,31.0,32.0,1
Bacilluslysemini0028_part121_2_averaged_frame4.png,26,248,29.0,15.0,1
T2SS_ab2014-10-15-13_1_0_averaged_775_frame2.png,48,113,27.0,42.0,1
neg_done_ab2015-05-29-55_1_1_averaged_460_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-14_3_1_averaged_308_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-8_1_0_averaged_563_frame4.png,138,217,43.0,56.0,1
neg_done_ab2015-05-29-16_0_0_averaged_401_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-18_1_0_averaged_483_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-41_1_0_averaged_235_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-10_0_0_averaged_101_frame2.png,146,158,42.0,51.0,1
Bacilluslysemini0032_full_averaged_frame1.png,83,184,24.0,25.0,1
neg_done_ab2014-10-29-8_2_0_averaged_565_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-7_0_1_averaged_650_frame4.png,174,44,25.0,41.0,1
neg_done_ab2014-10-29-13_1_0_averaged_635_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-29-16_1_0_averaged_675_frame1.png,94,172,40.0,49.0,1
neg_done_ab2015-07-29-42_0_1_averaged_318_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-25_2_0_averaged_337_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-15_3_1_averaged_232_frame3.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-5_0_0_averaged_745_frame0.png,185,101,28.0,16.0,1
done_ab2015-07-28-13_1_1_averaged_596_frame4.png,188,142,43.0,51.0,1
neg_done_ab2015-02-23-20_0_0_averaged_505_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-21_3_1_averaged_520_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-23-20_0_0_averaged_505_frame1.png,77,40,32.0,44.0,1
done_ab2015-05-29-14_1_1_averaged_164_frame4.png,28,78,38.0,50.0,1
neg_done_ab2015-07-28-13_0_1_averaged_594_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-05-29-15_1_1_averaged_772_frame2.png,130,146,33.0,45.0,1
neg_Bacillus_lysate_aba2013-09-05-21_0_0_averaged_12_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-3_1_1_averaged_412_frame4.png,130,158,35.0,47.0,1
done_ab2015-07-29-15_1_1_averaged_140_frame0.png,62,130,31.0,43.0,1
neg_done_ab2014-10-29-6_1_0_averaged_211_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-28-3_0_0_averaged_93_frame0.png,84,178,42.0,47.0,1
T2SS_ab2014-10-29-10_0_0_averaged_741_frame1.png,72,60,47.0,54.0,1
neg_done_ab2015-05-29-10_1_1_averaged_364_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-27_1_1_averaged_48_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-23_2_1_averaged_670_frame3.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-5_0_0_averaged_745_frame3.png,169,79,28.0,20.0,1
done_ab2014-10-29-24_1_0_averaged_287_frame2.png,34,134,47.0,53.0,1
done_ab2015-02-12-29_1_1_averaged_280_frame0.png,190,130,37.0,57.0,1
neg_done_ab2014-10-29-6_3_0_averaged_215_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-21_1_1_averaged_388_frame0.png,-1,-1,-1.0,-1.0,0
10nov24a_Bacillusproto_001_averaged_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-19_0_1_averaged_586_frame0.png,36,46,35.0,57.0,1
done_ab2015-05-29-35_1_0_averaged_451_frame0.png,137,202,32.0,49.0,1
done_ab2015-05-29-13_0_1_averaged_114_frame1.png,166,208,37.0,53.0,1
neg_done_ab2015-07-28-25_2_0_averaged_549_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-4_0_0_averaged_713_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-1_3_0_averaged_663_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-18_3_0_averaged_439_frame4.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-29-10_1_0_averaged_743_frame3.png,24,218,40.0,47.0,1
neg_done_ab2014-010-14-11_3_0_averaged_207_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-21_1_1_averaged_516_frame3.png,144,117,33.0,50.0,1
neg_done_ab2015-05-29-18_3_0_averaged_439_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-30_0_1_averaged_326_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-27_0_0_averaged_29_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-16_1_0_averaged_403_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-30_3_1_averaged_332_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-18_0_0_averaged_481_frame2.png,126,187,49.0,56.0,1
done_ab2015-02-12-1_2_0_averaged_397_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-1_0_0_averaged_393_frame0.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0014_part121_7_averaged_frame3.png,171,142,32.0,25.0,1
neg_done_ab2015-02-12-27_1_0_averaged_31_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-21_0_1_averaged_514_frame4.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0020_full_averaged_frame0.png,134,223,25.0,18.0,1
neg_done_ab2015-07-28-31_0_0_averaged_169_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-18_3_0_averaged_487_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-23_1_1_averaged_644_frame3.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-27_0_0_averaged_721_frame1.png,40,218,43.0,49.0,1
done_ab2014-10-29-20_0_0_averaged_37_frame2.png,34,148,43.0,50.0,1
done_ab2015-02-23-3_1_0_averaged_379_frame2.png,66,178,37.0,51.0,1
neg_done_ab2015-05-29-4_3_0_averaged_719_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-27_0_1_averaged_46_frame3.png,62,148,38.0,51.0,1
done_ab2015-07-28-25_0_0_averaged_545_frame1.png,170,23,31.0,42.0,1
neg_done_ab2015-07-29-15_2_1_averaged_142_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-6_3_0_averaged_127_frame1.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-07-28-11_1_0_averaged_735_frame0.png,78,30,41.0,50.0,1
done_ab2014-010-14-14_1_0_averaged_571_frame3.png,18,224,35.0,41.0,1
neg_done_ab2014-010-14-11_0_0_averaged_201_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-55_2_1_averaged_462_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-2_2_1_averaged_82_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-13_0_0_averaged_633_frame4.png,154,62,39.0,37.0,1
done_ab2014-010-14-26_0_0_averaged_269_frame4.png,186,187,41.0,48.0,1
neg_done_ab2014-10-15-21_2_1_averaged_518_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-14_3_1_averaged_160_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-05-29-14_1_1_averaged_756_frame1.png,82,228,41.0,50.0,1
done_ab2014-10-29-8_1_0_averaged_563_frame3.png,88,101,37.0,56.0,1
done_ab2014-010-14-14_1_0_averaged_571_frame4.png,147,75,32.0,32.0,1
done_ab2014-10-29-9_1_1_averaged_24_frame0.png,46,163,45.0,52.0,1
neg_done_ab2015-02-12-4_2_0_averaged_525_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-14_0_1_averaged_302_frame2.png,12,181,24.0,46.0,1
done_ab2014-10-29-31_1_0_averaged_427_frame4.png,82,157,32.0,44.0,1
neg_done_ab2015-02-12-5_3_0_averaged_135_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-42_3_1_averaged_324_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-27_0_0_averaged_29_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-13_0_1_averaged_114_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-2_2_0_averaged_477_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-14_1_0_averaged_571_frame1.png,126,158,37.0,29.0,1
neg_done_ab2014-10-29-20_3_0_averaged_43_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-55_2_1_averaged_462_frame4.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-15-22_0_0_averaged_729_frame2.png,186,230,49.0,43.0,1
T2SS_ab2015-02-23-2_1_1_averaged_740_frame1.png,98,142,39.0,56.0,1
done_ab2014-10-15-14_1_1_averaged_304_frame4.png,18,184,36.0,54.0,1
Bacilluslysemini0029_full_averaged_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-3_3_0_averaged_315_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-23-5_0_1_averaged_418_frame1.png,28,60,37.0,49.0,1
done_ab2015-07-29-16_1_0_averaged_675_frame3.png,128,200,29.0,39.0,1
neg_done_ab2014-10-29-35_3_0_averaged_559_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-4_1_0_averaged_715_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-12_2_1_averaged_182_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-4_1_0_averaged_715_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-14_0_1_averaged_154_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-29-16_0_0_averaged_673_frame2.png,156,192,29.0,43.0,1
neg_done_ab2015-05-29-10_1_1_averaged_364_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-34_2_1_averaged_150_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-30_1_0_averaged_195_frame2.png,130,146,39.0,45.0,1
done_ab2015-05-29-18_0_0_averaged_433_frame2.png,136,81,42.0,58.0,1
neg_done_ab2014-10-29-33_2_0_averaged_445_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-16_1_0_averaged_403_frame3.png,116,64,35.0,55.0,1
done_ab2014-10-29-12_1_1_averaged_264_frame1.png,168,190,35.0,52.0,1
Bacilluslysemini0024_part121_4_averaged_frame3.png,114,250,22.0,12.0,1
neg_done_ab2015-07-28-18_0_0_averaged_609_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-58_1_0_averaged_491_frame2.png,52,124,36.0,40.0,1
done_ab2014-10-29-21_0_0_averaged_369_frame3.png,26,52,29.0,45.0,1
done_ab2015-02-23-20_0_0_averaged_505_frame2.png,82,90,39.0,49.0,1
neg_done_ab2014-10-29-35_2_0_averaged_557_frame4.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-05-29-14_0_1_averaged_754_frame0.png,154,187,37.0,42.0,1
neg_done_ab2015-02-12-5_0_0_averaged_129_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-15_2_0_averaged_65_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-15_0_0_averaged_61_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-12_2_1_averaged_182_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-14_2_1_averaged_158_frame3.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0028_part121_2_averaged_frame2.png,104,156,31.0,24.0,1
neg_done_ab2015-07-29-15_2_1_averaged_142_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-21_0_1_averaged_514_frame4.png,106,146,36.0,47.0,1
neg_done_ab2014-10-29-9_2_1_averaged_26_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-7_0_0_averaged_465_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-2_3_1_averaged_688_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-27_3_0_averaged_35_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-24_1_0_averaged_287_frame3.png,125,158,34.0,51.0,1
neg_done_ab2014-10-15-3_3_0_averaged_315_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-28-3_2_0_averaged_97_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-5_1_0_averaged_131_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-11_1_0_averaged_71_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-1_0_0_averaged_393_frame3.png,19,186,24.0,38.0,1
neg_done_ab2015-05-29-16_3_0_averaged_407_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-22_2_1_averaged_622_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-20_1_0_averaged_39_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-23_3_1_averaged_672_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-13_3_1_averaged_120_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-12_0_1_averaged_178_frame0.png,18,123,35.0,44.0,1
Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame0.png,169,214,22.0,36.0,1
neg_done_ab2014-10-29-8_3_0_averaged_567_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-8_1_0_averaged_563_frame0.png,185,158,32.0,49.0,1
done_ab2015-07-28-30_1_1_averaged_328_frame0.png,84,36,37.0,52.0,1
Bacilluslysemini0002_full_averaged_frame4.png,140,96,33.0,28.0,1
done_ab2015-05-29-19_1_1_averaged_588_frame2.png,36,156,35.0,55.0,1
neg_done_ab2014-10-29-18_1_0_averaged_483_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-13_2_1_averaged_598_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-29_0_0_averaged_705_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-7_1_0_averaged_467_frame4.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0026_part121_17_averaged_frame3.png,140,94,26.0,21.0,1
done_ab2014-10-29-16_1_1_averaged_532_frame3.png,42,168,24.0,43.0,1
neg_done_ab2014-10-29-21_1_0_averaged_371_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-25_2_0_averaged_337_frame4.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-05-29-15_1_1_averaged_772_frame1.png,170,178,29.0,46.0,1
neg_done_ab2014-010-14-20_3_1_averaged_92_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-29_3_0_averaged_711_frame0.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-5_1_0_averaged_747_frame1.png,51,160,30.0,29.0,1
neg_done_ab2014-10-29-31_1_0_averaged_427_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-11_3_0_averaged_75_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-29_1_1_averaged_280_frame3.png,22,186,33.0,53.0,1
done_ab2014-10-29-23_1_1_averaged_668_frame3.png,146,140,32.0,51.0,1
done_ab2014-10-29-6_3_0_averaged_215_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-19_1_0_averaged_691_frame0.png,126,50,45.0,37.0,1
done_ab2015-05-29-29_0_0_averaged_705_frame2.png,92,67,35.0,46.0,1
neg_done_ab2015-02-12-15_0_1_averaged_498_frame2.png,-1,-1,-1.0,-1.0,0
neg_Proteus_mirabilis_qya2015-11-19-26_0_0_averaged_2_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-13_3_0_averaged_639_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-1_3_0_averaged_399_frame0.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-29_0_1_averaged_778_frame2.png,119,50,34.0,53.0,1
done_ab2014-10-29-35_0_0_averaged_553_frame0.png,26,118,36.0,55.0,1
neg_done_ab2014-10-29-35_0_0_averaged_553_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-5_1_1_averaged_420_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-7_3_0_averaged_471_frame1.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0023_full_averaged_frame0.png,102,115,25.0,24.0,1
neg_done_ab2015-05-29-27_2_1_averaged_50_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-9_0_1_averaged_218_frame0.png,144,55,42.0,42.0,1
neg_done_ab2014-10-29-16_1_1_averaged_532_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-23_3_1_averaged_672_frame2.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0022_full_averaged_frame0.png,208,131,28.0,22.0,1
neg_done_ab2015-02-23-20_2_0_averaged_509_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-15_0_1_averaged_138_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-15_3_1_averaged_504_frame3.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-05-29-27_0_1_averaged_726_frame1.png,168,43,34.0,36.0,1
neg_done_ab2015-05-29-6_1_0_averaged_123_frame3.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-2_0_0_averaged_19_frame2.png,-1,-1,-1.0,-1.0,0
Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame3.png,100,196,27.0,39.0,1
done_ab2015-05-29-14_3_1_averaged_168_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-1_2_1_averaged_630_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-6_2_0_averaged_125_frame4.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0020_full_averaged_frame2.png,70,210,23.0,22.0,1
neg_done_ab2014-10-29-21_0_0_averaged_369_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-25_2_0_averaged_549_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-28-14_0_1_averaged_154_frame3.png,36,142,33.0,47.0,1
done_ab2014-010-14-11_0_0_averaged_201_frame1.png,136,214,33.0,36.0,1
neg_done_ab2015-07-28-18_2_0_averaged_613_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-27_0_0_averaged_29_frame4.png,168,44,38.0,50.0,1
done_ab2014-10-29-20_0_0_averaged_37_frame3.png,48,206,29.0,34.0,1
neg_done_ab2015-05-29-5_2_1_averaged_542_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-21_3_1_averaged_520_frame4.png,-1,-1,-1.0,-1.0,0
